,joined,kind,link,location,market,name,pitch,raised,size,stage,website,years,annual_raised,raised_2mil,raised_12mil,size_numeric
3130,2015-03-01,Startup,https://angel.co/company/sober-grid,Boulder,Mobile Social,Sober Grid,"
Sober Social Recovery Platform
",3560000,11-50,Seed,sobergrid.com,4.794520547945205,742514.2857142858,1,0,25.0
3131,2013-05-01,Startup,https://angel.co/company/social-media-sports,Los Angeles,Fantasy Sports,Social Media Sports,"
Social/Mobile Fantasy Sportsbook
",175000,1-10,Seed,thelinemakers.com,6.627397260273972,26405.539479123607,0,0,5.0
3132,2013-07-01,Startup,https://angel.co/company/social-rebate,Manhattan Beach,Social Media,Social Rebate,"
Turn Rebates into Credible Social Recommendations 
",500000,1-10,Seed,socialrebate.com,6.46027397260274,77396.0983884648,0,0,5.0
3133,2010-12-01,Startup,https://angel.co/company/social-rewards,Los Angeles,Face Recognition,Social Rewards,"
Networked Photo Booths for Data Collection
",1000000,11-50,Seed,SelfieW.me,9.043835616438356,110572.55377158437,0,0,25.0
3134,2013-05-01,Startup,https://angel.co/company/social-shopping-network,Los Angeles,Mobile Commerce,Social Shopping Network®,"
Prefunded Bidding Fee Auction @Facebook & Google verified bidding
",40000,1-10,Seed,exhibia.com,6.627397260273972,6035.551880942538,0,0,5.0
3135,2013-06-01,Startup,https://angel.co/company/social-yuppies-1,Atlanta,Mobile Advertising,Social Yuppies,"
Nightlife & Entertainment Deals and Special Events
",15500,1-10,-,socialyuppies.com,6.542465753424658,2369.137353433836,0,0,5.0
3136,2011-02-01,Startup,https://angel.co/company/social27,Seattle,Training,Social27,"
Social eLearning platform (Digital Learning academies for any organization)
",650000,11-50,Seed,social27.com,8.873972602739727,73247.91602346403,0,0,25.0
3137,2013-09-01,Startup,https://angel.co/company/socialchorus,San Francisco,Employee Management,SocialChorus,"
The Platform for Workforce Communications
",37500500,51-200,Series C,socialchorus.com,6.2904109589041095,5961534.189895471,1,1,125.0
3138,2013-11-01,Startup,https://angel.co/company/socialcoaster,Nashville,Forums,SocialCoaster,"
Build Beautiful Online Communities
",650000,1-10,Seed,socialcoaster.com,6.123287671232877,106152.12527964206,0,0,5.0
3139,2013-10-01,Startup,https://angel.co/company/socialdrv,Fremont,Ride Sharing,SocialDrv,"
Airport rides: booked-in-advance, private, affordable, reliable, comfortable!
",15000,1-10,Closed,socialdrv.com,6.208219178082191,2416.151809355693,0,0,5.0
3140,2012-08-01,Startup,https://angel.co/company/socialladder,Philadelphia,Social Media,SocialLadder,"
Peer-to-peer marketing technology 
",285000,1-10,Closed,socialladderapp.com,7.375342465753425,38642.27340267459,0,0,5.0
3141,2015-08-01,Startup,https://angel.co/company/socialradar,Washington DC,Location Based Services,SocialRadar,"
Specializing in Location Technology
",12750000,11-50,Acquired,socialradar.com,4.375342465753425,2914057.608015028,1,1,25.0
3142,2013-04-01,Startup,https://angel.co/company/socialtransactions,San Francisco,Nonprofits,SocialTransactions,"
Shopping-fueled fundraising for nonprofits
",150000,1-10,Seed,socialtransactions.com,6.7095890410958905,22356.06369946917,0,0,5.0
3143,2014-02-01,Startup,https://angel.co/company/socialblood-org-1,Silicon Valley,Ventures for Good,Socialblood,"
World's largest blood donation platform
",60000,1-10,Seed,socialblood.org,5.8712328767123285,10219.318712085862,0,0,5.0
3144,2014-08-01,Startup,https://angel.co/company/socialeyes,San Francisco,Young Adults,Socialeyes,"
Spontaneous activities nearby
",250000,11-50,Seed,socialeyesapp.com,5.375342465753425,46508.66462793068,0,0,25.0
3145,2013-05-01,Startup,https://angel.co/company/socialite-1,London,Events,Socialite,"
Your Digital Concierge 
",275000,1-10,Seed,getsocialite.com,6.627397260273972,41494.41918147995,0,0,5.0
3146,2013-04-01,Startup,https://angel.co/company/socialplex,Berkeley,Ticketing,Socialplex,"
Explore amazing events & activities catered to you!
",750000,11-50,-,socialplex.com,6.7095890410958905,111780.31849734586,0,0,25.0
3147,2012-10-01,Startup,https://angel.co/company/socii-ts-13-finalist,Boston,Loyalty Programs,Socii,"
Rewards for recommendations
",179000,1-10,,sociiapp.com,7.208219178082191,24832.76320790574,0,0,5.0
3148,2012-08-01,Startup,https://angel.co/company/sociogramics,Silicon Valley,Finance Technology,Sociogramics,"
Know Your Customer. Identity. Employment. Behavior.
",2600000,1-10,-,sociogramics.com,7.375342465753425,352526.0029717682,1,0,5.0
3149,2012-10-01,Startup,https://angel.co/company/socrata,Seattle,Cloud Data Services,Socrata,"
Making data accessible and useful for everyone
",54500000,51-200,Series C,socrata.com,7.208219178082191,7560813.378943368,1,1,125.0
3150,2014-04-01,Startup,https://angel.co/company/socratic-1,New York City,Artificial Intelligence,Socratic (acq. Google),"
Homework in a snap
",7500000,11-50,Acquired,socratic.org,5.7095890410958905,1313579.6545105565,1,0,25.0
3151,2013-05-01,Startup,https://angel.co/company/socrative,Cambridge,K-12 Education,Socrative,"
Measuring and visualizing student understanding in real time
",750000,1-10,Acquired,socrative.com,6.627397260273972,113166.5977676726,0,0,5.0
3152,2011-11-01,Startup,https://angel.co/company/socure,New York City,Fraud Detection,Socure,"
Digital identity verification and fraud detection
",25000000,51-200,,socure.com,8.126027397260273,3076534.0525960894,1,1,125.0
3153,2013-11-01,Startup,https://angel.co/company/soevolved-1,Montreal,Charity,Soevolved,"
Social Giving Platfrom
",500000,1-10,Seed,icangowithout.com,6.123287671232877,81655.48098434004,0,0,5.0
3154,2012-05-01,Startup,https://angel.co/company/sokikom,San Jose,K-12 Education,Sokikom,"
Collaborative Math Learning Program
",3020000,11-50,Acquired,sokikom.com,7.627397260273972,395941.091954023,1,0,25.0
3155,2013-07-01,Startup,https://angel.co/company/solavei,Bellevue,Social Commerce,Solavei,"
Our mission is to make commerce less expensive, or even profitable, for our members.
",26500000,51-200,Series A,solavei.com,6.46027397260274,4101993.2145886347,1,1,125.0
3156,2014-02-01,Startup,https://angel.co/company/solidmind-srl,Pavia,Social Commerce,Solidmind srl,"
Social Network for Made in Italy
",30000,1-10,,solidmind.it,5.8712328767123285,5109.659356042931,0,0,5.0
3157,2012-11-01,Startup,https://angel.co/company/solidoodle,New York City,Consumer Electronics,Solidoodle,"
Affordable 3D printers for consumers
",150000,11-50,Seed,solidoodle.com,7.123287671232877,21057.69230769231,0,0,25.0
3158,2014-07-01,Startup,https://angel.co/company/solinea,New York City,Cloud Infrastructure,Solinea,"
OpenStack Cloud Operations Transformed
",4000000,11-50,Series A,solinea.com,5.46027397260274,732563.9739086804,1,0,25.0
3159,2013-04-01,Startup,https://angel.co/company/solum,San Francisco,SaaS,Solum,"
Making the business of agriculture simpler and more productive
",17000000,11-50,Series B,solum.ag,6.7095890410958905,2533687.219273173,1,1,25.0
3160,2013-11-01,Startup,https://angel.co/company/solvebio,New York City,Bioinformatics,SolveBio,"
Genomic Intelligence Platform
",3900000,1-10,Seed,solvebio.com,6.123287671232877,636912.7516778524,1,0,5.0
3161,2014-09-01,Startup,https://angel.co/company/sondercollection,San Francisco,Hospitality,Sonder,"
Beautiful spaces built for travel and life. Taking Stay Further.
",127000000,501-1000,Series C,sonder.com,5.2904109589041095,24005696.530295186,1,1,750.0
3162,2012-09-01,Startup,https://angel.co/company/songkick,London,Concerts,Songkick,"
Track your favorite artists and never miss them live
",41515000,11-50,,songkick.com,7.2904109589041095,5694466.366027809,1,1,25.0
3163,2015-04-01,Startup,https://angel.co/company/sonian,Dedham,Archiving,Sonian,"
Archive.  Search.  Act. 
",28200000,51-200,Series C,sonian.com,4.7095890410958905,5987783.595113438,1,1,125.0
3164,2014-10-01,Startup,https://angel.co/company/sonic-payments,Asheville,Rental Housing,Sonic Payments,"
Better Payment Solutions for Rental Platforms
",250000,1-10,Seed,sonicpayments.com,5.208219178082191,48001.05207785377,0,0,5.0
3165,2013-04-01,Startup,https://angel.co/company/sontra,São Paulo,Shipping,Sontra,"
Uber for Trucks. re-inventing trucking in Brazil
",14000000,11-50,Series A,SontraCargo.com.br,6.7095890410958905,2086565.9452837892,1,1,25.0
3166,2012-09-01,Startup,https://angel.co/company/sookasa,Campbell,Cloud Management,Sookasa (acquired by Barracuda Networks),"
Data security for SaaS (Dropbox, Google Apps, Office 365)
",6600000,11-50,Acquired,sookasa.com,7.2904109589041095,905298.7598647125,1,0,25.0
3167,2014-06-01,Startup,https://angel.co/company/soothe,Los Angeles,,Soothe,"
Massage Delivered To You
",47300000,1-10,Series B,soothe.com,5.542465753424658,8534107.76075136,1,1,5.0
3168,2012-09-01,Startup,https://angel.co/company/sosh,San Francisco,Bridging Online and Offline,Sosh,"
Life's too short to be bored…
",15100000,11-50,Acquired,sosh.com,7.2904109589041095,2071213.8293874483,1,1,25.0
3169,2013-02-01,Startup,https://angel.co/company/soukboard,Buenos Aires Province,Small and Medium Businesses,SoukBoard,"
Hey! We pivoted to Funne.ly! Look us at http://Angel.co/Funnely :)
",70000,1-10,Seed,soukboard.com,6.8712328767123285,10187.400318979267,0,0,5.0
3170,2012-01-01,Startup,https://angel.co/company/soundcloud,Berlin,Independent Music Labels,SoundCloud,"
Share Your Sounds
",1280000000,201-500,,soundcloud.com,7.958904109589041,160826161.79001722,1,1,350.0
3171,2010-12-01,Startup,https://angel.co/company/soundtracker,Washington DC,Location Based Services,Soundtracker,"
If Pandora and Facebook had a baby, it would be Soundtracker
",1800000,11-50,Series A,soundtracker.fm,9.043835616438356,199030.59678885186,0,0,25.0
3172,2015-01-01,Startup,https://angel.co/company/source3,New York,Intellectual Property,Source3,"
Enabling Creators and Commerce through Recognition and Licensing of IP.
",4000000,11-50,Acquired,source3.io,4.956164383561644,807075.7324488667,1,0,25.0
3173,2012-10-01,Startup,https://angel.co/company/sourcebits,San Francisco,Product Design,Sourcebits,"
Design-Led Engineering
",10000000,201-500,Series A,sourcebits.com,7.208219178082191,1387305.2071455722,1,0,350.0
3174,2013-07-01,Startup,https://angel.co/company/sourceeasy,Los Angeles,Supply Chain Management,Sourceeasy,"
Not in Operations as of 1/15/2018.
",5803500,1-10,Seed,sourceeasy.com,6.46027397260274,898336.513994911,1,0,5.0
3175,2013-06-01,Startup,https://angel.co/company/space-ape-games,London,Mobile Games,Space Ape Games,"
We make hand-crafted mobile and tablet games
",11400000,11-50,Series C,spaceapegames.com,6.542465753424658,1742462.3115577889,1,0,25.0
3176,2011-04-01,Startup,https://angel.co/company/space-monkey,Salt Lake City,Web Hosting,Space Monkey,"
Beyond the Cloud
",2250000,11-50,,spacemonkey.com,8.712328767123287,258254.7169811321,1,0,25.0
3177,2014-01-01,Startup,https://angel.co/company/spacious,Hong Kong,Finance Technology,Spacious,"
Spacious is making it easier to find a great place to live across Asia.
",3500000,11-50,Series A,spacious.hk,5.956164383561644,587626.4949402023,1,0,25.0
3178,2012-05-01,Startup,https://angel.co/company/spanning,Austin,Google Apps,Spanning,"
Data protection for SaaS applications.
",9000000,11-50,Series B,spanning.com,7.627397260273972,1179956.8965517243,1,0,25.0
3179,2011-02-01,Startup,https://angel.co/company/sparefoot,Austin,B2B,SpareFoot,"
Comparison shopping marketplace for self storage
",49350000,51-200,,sparefoot.com,8.873972602739727,5561207.162704538,1,1,125.0
3180,2013-09-01,Startup,https://angel.co/company/spark-crm,Vancouver,Real Estate Technology,Spark Software,"
Software for selling, marketing and managing new development real estate
",150000,1-10,Seed,spark.re,6.2904109589041095,23845.81881533101,0,0,5.0
3181,2011-11-01,Startup,https://angel.co/company/sparkcentral,San Francisco,Social Media Monitoring,Sparkcentral,"
Enterprise Customer Engagement Platform
",37625000,51-200,,sparkcentral.com,8.126027397260273,4630183.749157114,1,1,125.0
3182,2013-08-01,Startup,https://angel.co/company/sparo-health,St. Louis,Medical Devices,Sparo,"
Helping seniors regain their strength and independence.
",1325000,1-10,Seed,sparohealth.com,6.375342465753425,207831.97249677696,0,0,5.0
3183,2012-04-01,Startup,https://angel.co/company/speak-with-me,Mountain View,Speech Recognition,Speak With Me,"
 Make Your Products Come Alive! We are the Voice and AI OS for the Internet of Things.
",2400000,1-10,Seed,speakwithme.com,7.7095890410958905,311300.63965884864,1,0,5.0
3184,2016-03-01,Startup,https://angel.co/company/speakplus,Villeurbanne,Language Learning,SpeakPlus,"
Language Learning Platform
",219000,1-10,Seed,speakplus.fr,3.791780821917808,57756.50289017341,0,0,5.0
3185,2014-01-01,Startup,https://angel.co/company/speax,Israel,E-Commerce,Speax,"
A new social E-shopping experience
",100000,1-10,Seed,speax.io,5.956164383561644,16789.328426862925,0,0,5.0
3186,2015-02-01,Startup,https://angel.co/company/special-learning-inc,Chicago,K-12 Education,"Special Learning, Inc.","
We educate educators and parents on how to successfully teach kids with Autism
",575000,11-50,Seed,special-learning.com,4.8712328767123285,118039.93250843645,0,0,25.0
3187,2014-08-01,Startup,https://angel.co/company/spectra-health,San Francisco,Doctors,Spectra,"
Direct Communication between Clinicians, Patients, and Families
",500000,1-10,,spectra.care,5.375342465753425,93017.32925586136,0,0,5.0
3188,2012-03-01,Startup,https://angel.co/company/speechtrans-1,Lyndhurst,SaaS,SpeechTrans,"
World's Most Advanced Language Translator
",320000,11-50,Seed,speechtrans.com,7.794520547945205,41054.48154657293,0,0,25.0
3189,2015-11-01,Startup,https://angel.co/company/airconomist,Sofia,Social Travel,SpeediFly,"
Spontaneous Travel Catalyst
",232000,1-10,Seed,speedifly.com,4.123287671232877,56265.78073089701,0,0,5.0
3190,2013-10-01,Startup,https://angel.co/company/speedoodle,Portland,iPhone,Speedoodle,"
the quick doodling game with a hilarious, social twist!
",8259,1-10,Seed,speedoodle.com,6.208219178082191,1330.3331862312446,0,0,5.0
3191,2011-07-01,Startup,https://angel.co/company/spendgo,San Francisco,Point of Sale,Spendgo,"
The best way to capture SKU + ID and close the redemption loop
",2500000,11-50,Seed,spendgo.com,8.463013698630137,295403.0430560052,1,0,25.0
3192,2013-07-01,Startup,https://angel.co/company/sphere-1,San Francisco,Social Media Platforms,Sphere,"
360º photography
",2250000,1-10,Seed,thesphere.com,6.46027397260274,348282.4427480916,1,0,5.0
3193,2011-09-01,Startup,https://angel.co/company/spinnakr,Washington DC,B2B,Spinnakr,"
Democratizing big data analytics
",1000000,1-10,Seed,spinnakr.com,8.293150684931506,120581.43376280146,0,0,5.0
3194,2013-01-01,Startup,https://angel.co/company/spinzo,Canada,Ticketing,Spinzo,"
The Social Group Sales Platform The Fills Seats
",750000,1-10,Seed,spinzo.com,6.956164383561644,107818.03859787318,0,0,5.0
3195,2013-03-01,Startup,https://angel.co/company/spirehealth,San Francisco,Medical Devices,Spire Health,"
Remote patient monitoring for chronic respiratory diseases. 
",9500000,11-50,,spirehealth.com,6.794520547945205,1398185.4838709678,1,0,25.0
3196,2013-06-01,Startup,https://angel.co/company/splitforce,New York City,Mobile Analytics,Splitforce,"
A/B Testing & Analytics for Mobile Apps
",150000,1-10,,splitforce.com,6.542465753424658,22927.13567839196,0,0,5.0
3197,2014-10-01,Startup,https://angel.co/company/spoiler-alert,Boston,B2B,Spoiler Alert,"
Enterprise software helping food businesses manage unsold inventory
",2500000,11-50,Seed,spoileralert.com,5.208219178082191,480010.52077853767,1,0,25.0
3198,2011-12-01,Startup,https://angel.co/company/spokenlayer,New York City,Content Syndication,SpokenLayer,"
Leading provider of voice content for Amazon Alexa, Google Home and beyond.
",1920000,11-50,Seed,spokenlayer.com,8.043835616438356,238692.09809264305,0,0,25.0
3199,2014-02-01,Startup,https://angel.co/company/spoonrocket,San Francisco,Mobile Commerce,SpoonRocket,"
Most Convenient Meal Ever
",23300000,11-50,Acquired,spoonrocket.com,5.8712328767123285,3968502.0998600093,1,1,25.0
3200,2015-12-01,Startup,https://angel.co/company/spoonshot,Minneapolis,Personalization,Spoonshot,"
Helping CPG companies stay ahead of food trends.
",475000,11-50,Seed,spoonshot.com,4.041095890410959,117542.37288135594,0,0,25.0
3201,2015-02-01,Startup,https://angel.co/company/sportech-business-intelligence,Carlsbad,SaaS,SporTech Business Intelligence,"
B.I. Tools for Sport Franchises
",120000,1-10,Seed,sportechbi.com,4.8712328767123285,24634.420697412825,0,0,5.0
3202,2014-06-01,Startup,https://angel.co/company/sporple,Palo Alto,Professional Networking,Sporple,"
Global Sports Management Platform 
",160000,1-10,,sporple.com,5.542465753424658,28868.017795353433,0,0,5.0
3203,2015-07-01,Startup,https://angel.co/company/sportchirp,Roswell,Reviews and Recommendations,SportChirp,"
The first website to review teams, coaches & organizations across all sports & levels.
",20000,1-10,Seed,sportchirp.com,4.46027397260274,4484.029484029485,0,0,5.0
